国家,,,,,,,,,,,,,,
指标名称,人工智能指数:收盘价(前复权),人工智能指数:涨跌幅,人工智能指数:换手率,人工智能指数:换手率,人工智能指数:总市值2,人工智能指数:市盈率PE(TTM),人工智能指数:市净率PB(LF),纳斯达克CTA人工智能和机器人指数:收盘价(前复权),纳斯达克CTA人工智能和机器人指数:涨跌幅,纳斯达克CTA人工智能和机器人指数:换手率,纳斯达克CTA人工智能和机器人指数:股息率(近12个月),纳斯达克CTA人工智能和机器人指数:总市值2,纳斯达克CTA人工智能和机器人指数:市盈率PE(TTM),纳斯达克CTA人工智能和机器人指数:市净率PB(LF)
频率,日,日,日,日,日,日,日,日,日,日,日,日,日,日
单位,元,%,%,%,亿元,倍,倍,美元,%,%,%,亿美元,倍,倍
指标ID,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI
时间区间,2012-12-31:2024-05-10,2013-01-04:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2017-12-18:2024-05-10,2017-12-19:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10
来源,交易所,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,交易所,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算
更新时间,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10
2021/9/14,6635.9764,0.30331128,1.6078,1.6078,14723.35701,48.01660156,5.8771,1975.72,-0.15312697,,,,,
2021/9/15,6631.4548,-0.06813767,1.3004,1.3004,14743.90846,48.08359909,5.8853,1983.39,0.3882129,,,,,
2021/9/16,6519.7751,-1.6840905,1.3284,1.3284,14489.99953,47.25559998,5.7698,1983.54,0.00756281,,,,,
2021/9/17,6513.7919,-0.09177004,1.1347,1.1347,14618.15346,47.67350006,5.8208,1974.02,-0.47994999,,,,,
2021/9/22,6491.1366,-0.34780509,1.0264,1.0264,14405.22521,46.97909927,5.736,1946.42,0.7302141,,,,,
2021/9/23,6551.4462,0.92910693,1.4259,1.4259,14379.25288,46.89440155,5.7257,1971.47,1.28697814,,,,,
2021/9/24,6491.5372,-0.91443932,1.3832,1.3832,14409.9671,46.99459839,5.7379,1964.13,-0.37231102,,,,,
2021/9/27,6347.8435,-2.21355429,1.3678,1.3678,14452.48162,47.1332016,5.7548,1950.22,-0.7082016,,,,,
2021/9/28,6354.5649,0.10588478,0.9904,0.9904,14553.21529,47.46170044,5.7949,1890.3,-3.07247387,,,,,
2021/9/29,6171.745,-2.87698533,1.0429,1.0429,14356.85367,46.82130051,5.7167,1872.14,-0.96069407,,,,,
2021/9/30,6270.3299,1.59735861,0.7556,0.7556,14562.71885,47.49269867,5.7265,1871.74,-0.02136592,,,,,
2021/10/8,6329.5353,0.94421507,0.9842,0.9842,14696.41889,47.92869949,5.779,1852.93,-0.5752153,,,,,
2021/10/11,6325.3985,-0.06535709,0.8755,0.8755,14753.61958,48.11529922,5.8015,1843.79,-0.49327282,,,,,
2021/10/12,6188.7876,-2.15972006,0.8991,0.8991,14495.3012,47.27280045,5.6999,1846.18,0.12962431,,,,,
2021/10/13,6194.7026,0.09557607,0.7054,0.7054,14478.96172,47.22520065,5.693,1864.66,1.00098582,,,,,
2021/10/14,6202.4873,0.12566705,0.7652,0.7652,14470.0155,47.19599915,5.6895,1896.01,1.68127165,,,,,
2021/10/15,6245.1104,0.68719367,0.9475,0.9475,14627.29488,47.70899963,5.7513,1908.92,0.68090358,,,,,
2021/10/18,6192.3916,-0.84416122,0.8422,0.8422,14364.9571,46.85329819,5.6482,1909.07,0.00785785,,,,,
2021/10/19,6257.5781,1.05268698,1.102,1.102,14565.07997,47.45669937,5.7259,1934.22,1.31739538,,,,,
2021/10/20,6276.8335,0.3077133,1.2348,1.2348,14432.31475,47.02410126,5.6737,1935.4,0.0610065,,,,,
2021/10/21,6230.8281,-0.73293963,0.9664,0.9664,14403.06078,46.92879868,5.6622,1938.38,0.15397334,,,,,
2021/10/22,6250.2153,0.31114965,1.2665,1.2665,14545.06696,47.39149857,5.718,1925.59,-0.65982934,,,,,
2021/10/25,6286.1045,0.57420742,1.1921,1.1921,14556.71297,46.15190125,5.6111,1938.43,0.66680861,,,,,
2021/10/26,6295.373,0.14744426,1.3791,1.3791,14543.25894,45.53469849,5.6374,1937.55,-0.04539756,,,,,
2021/10/27,6129.5342,-2.63429665,1.3584,1.3584,14281.71504,44.00749969,5.5118,1915.29,-1.14887358,,,,,
2021/10/28,6040.7886,-1.44783595,1.1897,1.1897,14190.33705,43.89839935,5.47,1942.39,1.41492933,,,,,
2021/10/29,6155.6621,1.90163086,1.2523,1.2523,14392.24225,44.54299927,5.5466,1944.61,0.11429219,,,,,
2021/11/1,6262.5762,1.7368416,1.2883,1.2883,14577.64544,44.29880142,5.5904,1975.54,1.59055029,,,,,
2021/11/2,6218.2607,-0.70762412,1.5253,1.5253,14532.7829,44.16249847,5.5732,1981.41,0.29713395,,,,,
2021/11/3,6273.0098,0.88045681,1.1836,1.1836,14571.29212,44.27949905,5.5879,1999.08,0.89178918,,,,,
2021/11/4,6355.6274,1.31703285,1.2902,1.2902,14680.20171,44.61050034,5.6297,2028.14,1.45366869,,,,,
2021/11/5,6444.3271,1.39560887,1.5969,1.5969,14797.58139,44.96720123,5.6707,2010,-0.89441557,,,,,
2021/11/8,6426.5947,-0.27516294,1.2428,1.2428,14665.91519,44.56700134,5.6203,2020.32,0.51343284,,,,,
2021/11/9,6544.4595,1.83401639,1.4372,1.4372,14985.16586,45.53720093,5.7426,2013.05,-0.35984399,,,,,
2021/11/10,6598.6094,0.82741592,1.8093,1.8093,14982.94239,45.53039932,5.7418,1968.12,-2.23193661,,,,,
2021/11/11,6679.0845,1.21957666,1.4354,1.4354,15127.52013,45.96979904,5.7972,1974.61,0.32975632,,,,,
2021/11/12,6739.0537,0.89786557,1.4004,1.4004,15177.76099,46.12250137,5.8164,1992.8,0.92119457,,,,,
2021/11/15,6726.9268,-0.1799496,1.4392,1.4392,15031.21511,45.67710114,5.7603,1996.38,0.17964673,,,,,
2021/11/16,6674.2847,-0.78255794,1.6501,1.6501,14927.28967,45.36130142,5.6925,2015.62,0.96374438,,,,,
2021/11/17,6773.2666,1.48303383,1.4809,1.4809,14945.40404,45.41640091,5.6994,2004.47,-0.55317967,,,,,
2021/11/18,6686.6968,-1.27811003,1.6632,1.6632,14723.83972,44.74309921,5.6139,1996.09,-0.41806562,,,,,
2021/11/19,6741.96,0.82646487,1.1877,1.1877,14830.69194,45.06779861,5.6546,1997.3,0.06061851,,,,,
2021/11/22,6847.5557,1.56624631,1.3401,1.3401,15107.03899,45.90750122,5.76,1972.31,-1.25118911,,,,,
2021/11/23,6843.6563,-0.05694587,1.5679,1.5679,14871.27262,45.19110107,5.6701,1945.69,-1.34968641,,,,,
2021/11/24,6859.4438,0.23068809,1.587,1.587,14954.72397,45.44469833,5.7019,1943.79,-0.09765173,,,,,
2021/11/25,6868.6421,0.13409688,1.5232,1.5232,14827.85075,45.0591011,5.6535,1943.43,-0.01852052,,,,,
2021/11/26,6812.6016,-0.81588907,1.5356,1.5356,14596.9938,44.35760117,5.5655,1909.24,-1.75926069,,,,,
2021/11/29,6764.2754,-0.70936483,1.3359,1.3359,14565.40981,44.26160049,5.5534,1925.98,0.87678867,,,,,
2021/11/30,6883.1318,1.75711947,1.6703,1.6703,14825.96004,45.05339813,5.6528,1896.28,-1.54207209,,,,,
2021/12/1,6927.7324,0.64796958,1.7212,1.7212,14837.33282,45.08800125,5.6571,1885.29,-0.57955576,,,,,
2021/12/2,6791.0898,-1.97240009,1.4251,1.4251,14613.33873,44.40729904,5.5717,1894.06,0.46518042,,,,,
2021/12/3,6858.8276,0.9974511,1.2251,1.2251,14839.50467,45.09460068,5.658,1869.58,-1.2924617,,,,,
2021/12/6,6729.9448,-1.87907916,1.3707,1.3707,14775.42829,44.89979935,5.6335,1871.07,0.07969704,,,,,
2021/12/7,6694.5703,-0.52562838,1.3342,1.3342,14735.32842,44.77799988,5.6182,1927.44,3.01271465,,,,,
2021/12/8,6838.1514,2.1447396,1.4878,1.4878,15076.72146,45.81539917,5.7484,1947.38,1.03453285,,,,,
2021/12/9,6874.3086,0.52875694,1.6946,1.6946,15343.73384,46.62680054,5.8502,1924.48,-1.17593895,,,,,
2021/12/10,6839.6011,-0.50488714,1.4383,1.4383,15256.00594,46.36019897,5.8101,1922.36,-0.11015963,,,,,
2021/12/13,6903.2295,0.93029402,1.4598,1.4598,15365.59265,46.69319916,5.8518,1910.92,-0.59510185,,,,,
2021/12/14,6953.1011,0.72243868,1.5419,1.5419,15400.24907,46.79859924,5.865,1881.02,-1.56469135,,,,,
2021/12/15,6900.3848,-0.75816962,1.3998,1.3998,15144.18522,46.020401,5.7534,1915.61,1.83889592,,,,,
2021/12/16,6945.2349,0.6499652,1.3173,1.3173,15121.66093,45.95199966,5.7448,1881.69,-1.77071533,,,,,
2021/12/17,6829.5967,-1.66500056,1.3623,1.3623,14849.46721,45.12480164,5.6414,1887.21,0.29335332,,,,,
2021/12/20,6721.8145,-1.57816347,1.2174,1.2174,14618.07401,44.42169952,5.5535,1853.65,-1.77828647,,,,,
2021/12/21,6793.2861,1.06327838,1.2718,1.2718,14710.1032,44.70130157,5.5885,1897.18,2.34833976,,,,,
2021/12/22,6843.1489,0.73400118,1.5401,1.5401,14728.21265,44.75640106,5.5954,1918.44,1.12061059,,,,,
2021/12/23,6821.2759,-0.31963355,1.4183,1.4183,14731.51616,44.76639938,5.5966,1932.53,0.73445091,,,,,
2021/12/24,6751.147,-1.02809065,1.2477,1.2477,14732.60069,44.7696991,5.5971,1933.89,0.07037407,,,,,
2021/12/27,6745.7466,-0.07999233,0.9452,0.9452,14694.84577,44.65499878,5.5827,1947.75,0.71669019,,,,,
2021/12/28,6839.0747,1.38351031,1.408,1.408,14984.81086,45.53609848,5.6929,1944.77,-0.15299705,,,,,
2021/12/29,6793.1377,-0.67168443,1.2233,1.2233,14858.02415,45.1507988,5.6447,1937.93,-0.35171254,,,,,
2021/12/30,6900.5366,1.58099106,1.4288,1.4288,15060.20473,45.76520157,5.7215,1937.15,-0.04024913,,,,,
2021/12/31,6910.6055,0.14591474,1.4114,1.4114,15121.30064,45.95090103,5.7447,1928.32,-0.45582428,,,,,
2022/1/4,7051.5854,2.04005134,1.99,1.99,15208.54165,46.2159996,5.7779,1923.85,-0.61526222,,,,,
2022/1/5,6989.4678,-0.88090261,2.0995,2.0995,14926.61369,45.35929871,5.6706,1872.6,-2.6639291,,,,,
2022/1/6,6932.1104,-0.82062614,1.7054,1.7054,14669.91445,44.57920074,5.5731,1855.72,-0.90142048,,,,,
2022/1/7,6797.106,-1.94752236,1.8648,1.8648,14415.523,43.80619812,5.4765,1834.6,-1.13810273,,,,,
2022/1/10,6820.8403,0.34918243,1.5431,1.5431,14443.76246,43.89199829,5.4872,1821.25,-0.72767906,,,,,
2022/1/11,6693.9922,-1.85971368,1.3275,1.3275,14170.31199,43.06100082,5.3833,1848.41,1.49128346,,,,,
2022/1/12,6746.0156,0.77716553,1.1399,1.1399,14252.2886,43.31010056,5.4145,1857.33,0.48257692,,,,,
2022/1/13,6712.5845,-0.49556808,1.3688,1.3688,14011.68723,42.57899857,5.3231,1824.52,-1.7665143,,,,,
2022/1/14,6717.4854,0.07301063,1.3012,1.3012,14049.55711,42.69400024,5.3374,1812.69,-0.64838971,,,,,
2022/1/17,7005.082,4.28131336,2.2043,2.2043,14395.21325,43.74440002,5.4688,1817.59,0.27031649,,,,,
2022/1/18,7037.4414,0.46194177,2.8444,2.8444,14661.00899,44.55210114,5.5697,1791.27,-1.44807135,,,,,
2022/1/19,7057.5898,0.28630292,2.1038,2.1038,14677.92538,44.5279007,5.5593,1774.74,-0.92280896,,,,,
2022/1/20,6959.5391,-1.3892944,2.1128,2.1128,14550.59464,44.14160156,5.511,1767.61,-0.40174899,,,,,
2022/1/21,6863.4199,-1.38111445,1.8681,1.8681,14376.64549,43.61389923,5.4452,1723.85,-2.47565922,,,,,
2022/1/24,6893.8667,0.44360975,1.8419,1.8419,14433.67194,43.78689957,5.4668,1718.83,-0.29120863,,,,,
2022/1/25,6552.5254,-4.95137656,2.1334,2.1334,13970.55522,42.38199997,5.2914,1670.61,-2.80539669,,,,,
2022/1/26,6515.5654,-0.56405733,1.7045,1.7045,14043.04788,42.60189819,5.3188,1665.69,-0.29450321,,,,,
2022/1/27,6198.3623,-4.86838947,1.6403,1.6403,13616.52555,41.22750092,5.1573,1624.16,-2.49326105,,,,,
2022/1/28,6189.2983,-0.14623217,1.5144,1.5144,13468.0537,40.77799988,5.101,1653.62,1.8138607,,,,,
2022/2/7,6154.6167,-0.56034785,1.5454,1.5454,13261.70956,40.15319824,5.0229,1699.3,-0.12753678,,,,,
2022/2/8,6253.7764,1.61114339,1.4357,1.4357,13275.91989,40.19620132,5.0283,1716.02,0.98393456,,,,,
2022/2/9,6454.7827,3.21415873,1.9318,1.9318,13558.62023,41.05220032,5.1353,1763.47,2.76511929,,,,,
2022/2/10,6405.1938,-0.76825049,1.7125,1.7125,13497.20743,40.86629868,5.1121,1734.43,-1.64675328,,,,,
2022/2/11,6281.3276,-1.93384,1.6113,1.6113,13348.68806,40.41659927,5.001,1698,-2.10040186,,,,,
2022/2/14,6287.5405,0.09891062,1.3447,1.3447,13294.13806,40.25139999,4.9797,1667.5,-1.79623086,,,,,
2022/2/15,6339.2163,0.82187622,1.241,1.241,13477.60604,40.80690002,5.0511,1707.58,2.4035982,,,,,
2022/2/16,6364.2349,0.39466393,1.2405,1.2405,13455.68645,40.7405014,5.0429,1707.28,-0.01756872,,,,,
2022/2/17,6333.3013,-0.48605371,1.3845,1.3845,13455.49222,40.73989868,5.0429,1658.49,-2.85776205,,,,,
2022/2/18,6417.4917,1.32932883,1.5106,1.5106,13597.825,41.17089844,5.0963,1637.25,-1.28068303,,,,,
2022/2/21,6605.646,2.93189783,2.2309,2.2309,13884.02163,41.94029999,5.2004,1628.37,-0.54237288,,,,,
2022/2/22,6506.9053,-1.49479249,2.0722,2.0722,13679.67947,41.32300186,5.1238,1609.46,-1.16128398,,,,,
2022/2/23,6663.1733,2.40157176,2.178,2.178,14109.1316,41.32099915,5.2713,1587.16,-1.38555789,,,,,
2022/2/24,6430.4736,-3.4923255,2.5027,2.5027,13789.46288,40.38479996,5.1518,1613.13,1.63625595,,,,,
2022/2/25,6469.2231,0.6025917,1.5609,1.5609,13894.9625,40.69380188,5.1912,1649.31,2.24284466,,,,,
2022/2/28,6442.8213,-0.40811392,1.4805,1.4805,13888.70066,42.5530014,5.1898,1676.35,1.63947348,,,,,
2022/3/1,6468.3491,0.39622083,1.3192,1.3192,13869.50422,42.49420166,5.1826,1642.18,-2.03835714,,,,,
2022/3/2,6468.5542,0.00317082,1.2603,1.2603,13803.02734,42.29050064,5.1578,1660.68,1.12655129,,,,,
2022/3/3,6362.3506,-1.64184448,1.2553,1.2553,13594.9969,41.65309906,5.08,1631.82,-1.73784233,,,,,
2022/3/4,6332.4331,-0.47022715,1.3963,1.3963,13556.94741,41.53649902,5.0658,1586.58,-2.7723646,,,,,
2022/3/7,6177.4829,-2.44692992,1.4167,1.4167,13089.46135,40.01810074,4.8905,1546.4,-2.53249127,,,,,
2022/3/8,6078.9277,-1.59539414,1.5408,1.5408,12997.05384,39.73550034,4.856,1532.67,-0.8878686,,,,,
2022/3/9,6018.0518,-1.00142497,1.8701,1.8701,12857.71384,39.30950165,4.8039,1578.21,2.9712854,,,,,
2022/3/10,6024.0464,0.09961031,1.4507,1.4507,12912.94198,39.47840118,4.8245,1569.17,-0.57280083,,,,,
2022/3/11,6125.6221,1.68617061,1.4949,1.4949,13113.44599,40.09140015,4.8994,1531.47,-2.40254402,,,,,
2022/3/14,5963.0024,-2.65474587,1.3298,1.3298,12686.84315,38.22679901,4.7099,1505.77,-1.67812624,,,,,
2022/3/15,5682.106,-4.71065381,1.8119,1.8119,12136.90022,36.56980133,4.5057,1526.89,1.40260465,,,,,
2022/3/16,5860.1348,3.13314817,1.9493,1.9493,12469.92166,37.3117981,4.6242,1589.18,4.07953422,,,,,
2022/3/17,5985.3608,2.1369133,1.96,1.96,12832.5309,38.39670181,4.7586,1632.66,2.73600221,,,,,
2022/3/18,5963.1987,-0.37027175,1.3987,1.3987,12702.41331,38.00740051,4.7104,1663.65,1.89812943,,,,,
2022/3/21,6010.9331,0.80048314,1.5043,1.5043,12682.8441,37.9518013,4.7035,1651.68,-0.7195023,,,,,
2022/3/22,5994.3184,-0.276408,1.2742,1.2742,12616.12572,37.75389862,4.6735,1673.44,1.31744648,,,,,
2022/3/23,5995.8647,0.02579609,1.1335,1.1335,12676.55125,38.02859879,4.6959,1653.61,-1.18498422,,,,,
2022/3/24,5872.1094,-2.06401088,1.2227,1.2227,12409.95072,37.22880173,4.5972,1672.48,1.14113969,,,,,
2022/3/25,5836.04,-0.61424946,1.2118,1.2118,12245.45323,36.78210068,4.5362,1650.6,-1.30823687,,,,,
2022/3/28,5817.1846,-0.32308552,1.0865,1.0865,12099.36477,36.34329987,4.4821,1659.01,0.50951169,,,,,
2022/3/29,5722.98,-1.61941913,1.1199,1.1199,12034.6419,36.14849854,4.4579,1712.87,3.24651449,,,,,
2022/3/30,5823.8477,1.7625031,1.0021,1.0021,12311.20012,36.97919846,4.5604,1691.21,-1.2645443,,,,,
2022/3/31,5819.5059,-0.07455209,1.1127,1.1127,12209.05758,36.78170013,4.5019,1661.35,-1.76559978,,,,,
2022/4/1,5793.249,-0.45118779,1.0417,1.0417,12212.19403,36.79109955,4.503,1656.18,-0.3111927,,,,,
2022/4/6,5816.5806,0.40273774,1.0546,1.0546,12120.1521,36.51380157,4.4996,1606.11,-2.71365489,,,,,
2022/4/7,5639.0981,-3.05132022,1.0723,1.0723,11843.30971,35.67979813,4.3968,1595.53,-0.65873446,,,,,
2022/4/8,5542.7036,-1.70939569,1.1008,1.1008,11665.45922,35.16260147,4.3288,1578.71,-1.05419516,,,,,
2022/4/11,5344.2354,-3.58071105,1.1666,1.1666,11095.7221,33.6405983,4.1096,1553.43,-1.6013074,,,,,
2022/4/12,5452.9468,2.03418061,1.0443,1.0443,11335.46778,33.98160172,4.1984,1547.73,-0.36692996,,,,,
2022/4/13,5320.3677,-2.43132942,0.9019,0.9019,11185.66718,33.53250122,4.1429,1567.03,1.24698752,,,,,
2022/4/14,5385.4248,1.2227933,0.802,0.802,11319.61497,33.9341011,4.1925,1542.99,-1.5341123,,,,,
2022/4/15,5302.8291,-1.5336896,0.9087,0.9087,11296.71659,33.79330063,4.1822,1539.75,-0.20998192,,,,,
2022/4/18,5366.9214,1.20864351,0.8574,0.8574,11548.95955,34.32960129,4.1898,1524.7,-0.9774314,,,,,
2022/4/19,5361.4941,-0.10112501,0.7061,0.7061,11477.79492,34.11809921,4.1639,1549.57,1.63114055,,,,,
2022/4/20,5305.917,-1.03659724,0.8808,0.8808,11391.48682,34.43230057,4.1406,1548.23,-0.0864756,,,,,
2022/4/21,5113.2578,-3.63102551,1.046,1.046,11087.02737,33.51200104,4.0227,1528.22,-1.29244363,,,,,
2022/4/22,4990.6436,-2.39796632,0.9225,0.9225,10942.64884,34.89690018,3.9561,1488.63,-2.59059559,,,,,
2022/4/25,4572.6284,-8.3759778,1.314,1.314,10298.90658,32.91600037,3.7235,1492.74,0.27609278,,,,,
2022/4/26,4388.1519,-4.03436457,1.2826,1.2826,10072.18444,31.97470093,3.6341,1450.97,-2.79821,,,,,
2022/4/27,4596.4648,4.74716702,1.3836,1.3836,10612.12798,33.57540131,3.8305,1435.14,-1.0909943,,,,,
2022/4/28,4484.335,-2.43947914,1.04,1.04,10418.21629,32.83520126,3.7545,1465.42,2.10989869,,,,,
2022/4/29,4725.4419,5.37664782,1.3194,1.3194,10930.06861,35.14149857,3.9555,1448.51,-1.15393539,,,,,
2022/5/5,4741.4917,0.33964654,1.2525,1.2525,10569.72989,33.9056015,3.8206,1425.1,-4.04594698,,,,,
2022/5/6,4723.9727,-0.36948288,1.5944,1.5944,10192.6669,32.69599915,3.6843,1396.25,-2.02441934,,,,,
2022/5/9,4757.0298,0.69977331,1.0809,1.0809,10217.65593,32.77619934,3.6933,1330.64,-4.69901522,,,,,
2022/5/10,4840.9043,1.76316953,1.111,1.111,10240.21946,32.84859848,3.7014,1337.17,0.4907413,,,,,
2022/5/11,4881.5234,0.83908083,1.4848,1.4848,10418.72196,33.4211998,3.766,1309.09,-2.09995737,,,,,
2022/5/12,4907.0747,0.52342881,1.0939,1.0939,10325.82689,33.12319946,3.7324,1319.29,0.77916721,,,,,
2022/5/13,4902.2305,-0.09871869,1.1495,1.1495,10115.93811,32.44990158,3.6565,1385.24,4.99890092,,,,,
2022/5/16,4887.374,-0.30305593,1.0036,1.0036,10111.25065,32.43489838,3.6548,1371.75,-0.97383847,,,,,
2022/5/17,4903.8008,0.33610687,0.9988,0.9988,10129.96871,32.49489975,3.6614,1401.61,2.17678148,,,,,
2022/5/18,4925.605,0.44463878,1.3741,1.3741,10234.63069,32.83069992,3.6992,1374.05,-1.96631017,,,,,
2022/5/19,4960.0386,0.69907351,1.0152,1.0152,10239.30243,32.84560013,3.7009,1391.57,1.27506277,,,,,
2022/5/20,4996.8765,0.74269382,1.0014,1.0014,10308.44844,33.06750107,3.7286,1397.62,0.43476074,,,,,
2022/5/23,5074.9106,1.56165757,0.9835,0.9835,10435.88152,33.4762001,3.7747,1412.58,1.07039109,,,,,
2022/5/24,4793.5522,-5.54410555,1.2182,1.2182,9916.622874,31.81060028,3.59,1373.06,-2.79771765,,,,,
2022/5/25,4889.2109,1.99557022,0.9688,0.9688,10023.97402,32.1548996,3.6288,1386.28,0.96281299,,,,,
2022/5/26,4909.062,0.40601848,1.1272,1.1272,10031.70407,32.17969894,3.7473,1410.77,1.76659838,,,,,
2022/5/27,4896.3574,-0.25879893,1.1893,1.1893,10058.72343,32.26639938,3.7591,1457.87,3.33860232,,,,,
2022/5/30,4935.8203,0.80596445,0.9744,0.9744,10180.96086,32.65850067,3.8048,1472.04,0.97196595,,,,,
2022/5/31,5023.3174,1.77269622,1.1409,1.1409,10339.24083,33.16619873,3.8646,1453.24,-1.27713921,,,,,
2022/6/1,5051.7725,0.56646032,1.1194,1.1194,10324.16783,33.11790085,3.859,1441.35,-0.81817181,,,,,
2022/6/2,5166.4434,2.26991417,1.1485,1.1485,10466.1093,33.57320023,3.9125,1482.65,2.86536927,,,,,
2022/6/6,5317.6606,2.926911,1.5897,1.5897,10912.72968,35.00590134,4.0795,1467.5,0.47172072,,,,,
2022/6/7,5268.5996,-0.92260495,1.1924,1.1924,10857.00245,34.82709885,4.0586,1474.23,0.45860307,,,,,
2022/6/8,5266.708,-0.03590328,1.5353,1.5353,10947.3874,35.11700058,4.0933,1477.28,0.20688766,,,,,
2022/6/9,5100.9614,-3.14706264,1.086,1.086,10609.97894,34.03469849,3.9671,1439.88,-2.53167984,,,,,
2022/6/10,5207.4199,2.08702814,1.0769,1.0769,10824.09054,34.7215004,4.0473,1391.13,-3.38569881,,,,,
2022/6/13,5233.6533,0.50376963,1.043,1.043,10737.52722,34.44390106,4.0185,1316.31,-5.37836148,,,,,
2022/6/14,5189.3735,-0.8460591,1.2006,1.2006,10662.24153,34.20230103,3.9903,1301.96,-1.09016873,,,,,
2022/6/15,5255.2949,1.27031519,1.605,1.605,10875.64387,34.88690186,4.0866,1326.35,1.87332944,,,,,
2022/6/16,5328.6714,1.39623944,1.3163,1.3163,10893.01928,34.94260025,4.0953,1280.32,-3.47042636,,,,,
2022/6/17,5324.5728,-0.07691598,1.2208,1.2208,10841.04973,34.77590179,4.0772,1290.24,0.7748063,,,,,
2022/6/20,5406.4502,1.53772712,1.443,1.443,11019.39116,35.34799957,4.1443,1291.83,0.12323289,,,,,
2022/6/21,5529.1587,2.26966855,2.0541,2.0541,11187.39738,35.88690186,4.2089,1311.91,1.55438409,,,,,
2022/6/22,5379.9966,-2.69773591,1.6516,1.6516,10817.86871,34.70159912,4.0699,1311.34,-0.0434481,,,,,
2022/6/23,5530.728,2.80170066,1.5402,1.5402,11063.0495,35.48809814,4.1621,1334.24,1.74630531,,,,,
2022/6/24,5578.9277,0.87148925,1.8938,1.8938,11147.31661,35.75839996,4.1938,1372.08,2.83607147,,,,,
2022/6/27,5690.1509,1.99363042,1.8646,1.8646,11288.49848,36.2112999,4.247,1371.37,-0.05174625,,,,,
2022/6/28,5844.7095,2.71624782,2.1494,2.1494,11552.0743,37.05680084,4.3474,1340.81,-2.22842851,,,,,
2022/6/29,5740.8325,-1.77728252,2.1414,2.1414,11369.70606,36.47180176,4.2788,1319.95,-1.55577599,,,,,
2022/6/30,5782.9712,0.73401724,1.7031,1.7031,11442.67339,36.7057991,4.3063,1295.26,-1.8705254,,,,,
2022/7/1,5747.6421,-0.61091606,1.4127,1.4127,11411.67114,36.60639954,4.2946,1301.88,0.5110943,,,,,
2022/7/4,5775.9634,0.49274641,1.4011,1.4011,11507.55055,36.91389847,4.3307,1303.05,0.08987003,,,,,
2022/7/5,5696.876,-1.36925037,1.6265,1.6265,11529.13889,36.98320007,4.3388,1315.96,0.99075247,,,,,
2022/7/6,5740.6099,0.76768215,1.5266,1.5266,11417.05896,36.62369919,4.2966,1317.05,0.08282927,,,,,
2022/7/7,5741.6079,0.01738491,1.3963,1.3963,11253.19607,36.09799957,4.2349,1354.19,2.8199385,,,,,
2022/7/8,5754.3394,0.22174102,1.4776,1.4776,11266.28525,36.13999939,4.2395,1356.69,0.1846122,,,,,
2022/7/11,5640.6836,-1.97513202,1.6459,1.6459,10971.16724,35.19329834,4.1284,1321.61,-2.58570491,,,,,
2022/7/12,5510.1748,-2.31370538,1.2092,1.2092,10748.59668,34.47940063,4.0447,1297.64,-1.81369693,,,,,
2022/7/13,5519.0625,0.16129615,0.9409,0.9409,10764.89261,34.53160095,4.0508,1292.48,-0.39764496,,,,,
2022/7/14,5561.3765,0.76668818,0.9815,0.9815,10836.39317,34.76100159,4.0789,1274.1,-1.4220723,,,,,
2022/7/15,5397.9048,-2.93941077,1.4569,1.4569,10543.9082,33.82279968,3.9689,1303.81,2.33184208,,,,,
2022/7/18,5563.1641,3.06154529,1.1519,1.1519,10709.18164,34.35290146,4.0335,1310.08,0.48089829,,,,,
2022/7/19,5688.8359,2.25899862,1.5042,1.5042,10784.7555,34.59529877,4.0596,1347.11,2.82654494,,,,,
2022/7/20,5755.9014,1.17889672,1.5822,1.5822,10881.61267,34.90599823,4.0961,1388.06,3.03984084,,,,,
2022/7/21,5774.3398,0.32033905,1.6545,1.6545,10919.30565,35.02700043,4.1103,1409.2,1.52298892,,,,,
2022/7/22,5703.3403,-1.22956914,1.3771,1.3771,10832.19216,34.74750137,4.079,1385.51,-1.68109566,,,,,
2022/7/25,5644.3564,-1.0341992,1.1798,1.1798,10830.14843,34.74100113,4.0769,1369.91,-1.12593918,,,,,
2022/7/26,5698.0566,0.95139634,1.1612,1.1612,10927.25398,35.05250168,4.1134,1346.49,-1.70960136,,,,,
2022/7/27,5755.3306,1.00514972,1.1212,1.1212,10981.99826,35.22809982,4.134,1382.78,2.69515555,,,,,
2022/7/28,5897.0479,2.46236593,1.7016,1.7016,11159.94206,35.7989006,4.201,1403.25,1.48035118,,,,,
